C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,Label,gbdt_leaf_0,gbdt_leaf_1,gbdt_leaf_2,gbdt_leaf_3,gbdt_leaf_4,gbdt_leaf_5,gbdt_leaf_6,gbdt_leaf_7,gbdt_leaf_8,gbdt_leaf_9
5bfa8ab5,09e68b86,97b26f86,0f3dac4c,25c83c98,7e0ccccf,33cca6fa,5b392875,a73ee510,401ced54,cb70bc55,2b650ee2,2b9fb512,b28479f6,52baadf5,5cd14094,e5ba7672,5aed7436,21ddcdc9,a458ea53,cbbbb804,-1,3a171ecb,3fdb382b,e8b83407,27582320,0.020833333333333332,0.0002542588354945334,0.00035469378103570584,0.011363636363636364,1.970024113095144e-06,0.0002155636990730761,0.0012055455093429777,0.0018248175182481751,0.000177367860943597,0.4,0.05263157894736842,0.010101010101010102,0.0012970168612191958,-1,4,4,0,0,17,4,18,24,6,0
439a44a4,ad4527a2,c02372d0,d34ebbaa,43b19349,fe6b92e5,4bc6ffea,0b153874,a73ee510,3b08e48b,a4609aab,14d63538,772a00d7,07d13a8f,f9d1382e,b00d3dc9,776ce399,cdfa8259,-1,-1,20062612,-1,93bad2c0,1b256e61,-1,-1,0.0,0.0003813882532418001,0.00035469378103570584,0.0,0.003121503207199256,0.0,0.0006027727546714888,0.0036496350364963502,0.000532103582830791,0.0,0.02631578947368421,0.0,0.0,-1,26,0,0,33,24,0,0,37,19,34
05db9164,d833535f,77f2f2e5,d16679b9,25c83c98,fe6b92e5,83a81c7c,0b153874,a73ee510,7485379b,e1fb71c4,9f32b866,c1d8cef1,b28479f6,a733d362,31ca40b6,07c540c4,281769c2,-1,-1,dfcfc3fa,-1,32c7478e,aee52b6f,-1,-1,0.0,0.014874141876430205,0.0,0.011363636363636364,0.017013128240689665,0.0,0.0,0.03102189781021898,0.0,0.0,0.0,0.0,0.022049286640726327,-1,42,44,23,36,38,0,44,37,37,21
05db9164,09e68b86,aa8c1539,85dd697c,384874ce,13718bbd,622305e6,0b153874,a73ee510,2124a520,319687c9,d8c29807,62036f49,1adce6ef,dcd06253,c64d548f,e5ba7672,63cdbb21,cf99e5de,a458ea53,5f957280,-1,3a171ecb,1793a828,e8b83407,b7d9c3bc,0.0,0.0003813882532418001,0.00035469378103570584,0.2727272727272727,0.0070999669035948995,0.006898038370338435,0.0012055455093429777,0.01094890510948905,0.004966300106420717,0.0,0.05263157894736842,0.0,0.031128404669260697,-1,21,23,23,19,13,25,3,22,20,21
5a9ed9b0,46bbf321,c5d94b65,5cc8f91d,4cf72387,7e0ccccf,ceadc1bd,0b153874,a73ee510,3b08e48b,1d7bf26b,75c79158,2f83c4ea,91233270,cddd56a1,208d4baf,07c540c4,906ff5cb,-1,-1,6a909d9a,-1,bcdee96c,1f68c81f,-1,-1,0.010416666666666666,0.0013984235952199337,0.00023646252069047056,0.23863636363636365,0.004435509290633717,0.09096788100883811,0.0030138637733574444,0.0072992700729927005,0.07289819084781837,0.2,0.05263157894736842,0.0,0.02723735408560311,-1,33,34,5,24,42,42,30,40,33,39
68fd1e64,09e68b86,80e96ca4,85dd697c,4cf72387,7e0ccccf,9a4f2943,0b153874,a73ee510,86b46b2e,4a00b569,0d2a2c95,42ef23bb,07d13a8f,801ee1ae,4562f4f5,e5ba7672,63cdbb21,21ddcdc9,5840adea,8cfc8f03,-1,32c7478e,1793a828,e8b83407,b7d9c3bc,0.010416666666666666,0.02288329519450801,0.00023646252069047056,0.03409090909090909,0.0020035145230177616,0.011640439749946108,0.006027727546714889,0.0036496350364963502,0.050372472507981554,0.2,0.15789473684210525,0.0,0.0038910505836575876,-1,10,13,5,14,14,6,46,14,27,10
05db9164,68b3edbf,b00d1501,d16679b9,25c83c98,7e0ccccf,7a15bf06,37e4aa92,a73ee510,ee4444a2,1564a011,e0d76380,5e350f6e,b28479f6,f511c49f,1203a270,e5ba7672,752d8b8a,-1,-1,73d06dde,-1,3a171ecb,aee52b6f,-1,-1,0.010416666666666666,0.017162471395881007,0.0,0.011363636363636364,0.002916620699437361,0.08687217072644966,0.0012055455093429777,0.072992700729927,0.06881873004611563,0.2,0.05263157894736842,0.0,0.07392996108949415,-1,8,11,42,42,10,45,13,12,19,41
05db9164,09e68b86,aa8c1539,85dd697c,4cf72387,-1,50631f06,5b392875,a73ee510,3b08e48b,f25fe7e9,d8c29807,dd183b4c,8ceecbc8,d2f03b75,c64d548f,776ce399,63cdbb21,cf99e5de,5840adea,5f957280,-1,32c7478e,1793a828,e8b83407,b7d9c3bc,0.0,0.012204424103737604,0.0009458500827618822,0.0,0.007280224109943105,0.025652080189696055,0.0036166365280289334,0.0018248175182481751,0.0070947144377438804,0.0,0.07894736842105263,0.0,0.0,-1,38,43,2,41,38,5,7,44,30,44
05db9164,3df44d94,02cf9876,c18be181,384874ce,7e0ccccf,397def4e,0b153874,a73ee510,a0eb88e1,20b05825,8fe001f4,c28589ee,b28479f6,e0052e65,36103458,e5ba7672,e7648a8f,-1,-1,e587c466,-1,3a171ecb,3b183c5c,-1,-1,0.0,0.0001271294177472667,0.00023646252069047056,0.05681818181818182,0.018546792012734237,0.03190342746281526,0.006630500301386378,0.014598540145985401,0.001241575026605179,0.0,0.07894736842105263,0.0,0.009079118028534372,-1,41,27,5,24,39,25,17,36,2,2
5a9ed9b0,38a947a1,0cdffbbb,19472c1b,4cf72387,7e0ccccf,09512427,5b392875,a73ee510,87dcf8fc,c21c44c8,a688779e,5b3fc509,b28479f6,05a68c47,556b1b58,07c540c4,50d0678c,-1,-1,14096b25,ad3062eb,bcdee96c,58b99a4e,-1,-1,0.03125,0.03496058988049835,0.0,0.022727272727272728,4.92506028273786e-06,0.0004311273981461522,0.0018083182640144665,0.0036496350364963502,0.000354735721887194,0.4,0.05263157894736842,0.0,0.0025940337224383916,-1,18,24,27,42,25,4,6,19,0,31
05db9164,78ccd99e,7697cea8,17e9c67f,4cf72387,-1,9e8dab66,0b153874,a73ee510,fbbf2c95,c82f1813,fe6e13c5,949ea585,cfef1c29,798a3785,9c8aa1a6,e5ba7672,e7e991cb,21ddcdc9,a458ea53,d416f907,-1,32c7478e,72e00caf,b9266ff0,765b4774,0.0,0.0027968471904398677,0.0028375502482856467,0.26136363636363635,0.0014794881089344532,0.004957965078680749,0.0036166365280289334,0.038321167883211674,0.004079460801702731,0.0,0.07894736842105263,0.010101010101010102,0.029831387808041503,-1,21,15,7,10,13,24,38,23,13,15
68fd1e64,09e68b86,8813e7fd,35b598a9,2c6b8ded,13718bbd,a7565058,5b392875,a73ee510,d7ae8050,69afd526,78ba0921,84def884,1adce6ef,dbc5e126,0f33b689,3486227d,5aed7436,21ddcdc9,b1252a9d,4435a274,-1,3a171ecb,73496e83,e8b83407,f3fccfbe,0.0,0.0008899059242308669,0.00035469378103570584,0.045454545454545456,0.010729736331972701,0.0034490191851692174,0.0030138637733574444,0.009124087591240875,0.0058531394111387015,0.0,0.07894736842105263,0.010101010101010102,0.005188067444876783,-1,5,47,37,22,44,19,30,8,14,33
68fd1e64,d833535f,77f2f2e5,d16679b9,384874ce,fe6b92e5,52283d1c,0b153874,a73ee510,299aecf1,e51ddf94,9f32b866,3516f6e6,b28479f6,a66dcf27,31ca40b6,d4bb7bd8,7b49e3d2,-1,-1,dfcfc3fa,-1,3a171ecb,aee52b6f,-1,-1,0.020833333333333332,0.0002542588354945334,0.0,0.11363636363636365,2.7580337583332016e-05,0.0021556369907307607,0.0012055455093429777,0.020072992700729927,0.0017736786094359703,0.4,0.05263157894736842,0.0,0.01297016861219196,-1,28,20,35,25,25,19,22,29,25,30
75ac2fe6,0468d672,145f2f75,82a61820,4cf72387,7e0ccccf,7d48c0ae,0b153874,a73ee510,2d3d7f00,5874c9c9,7161e106,740c210d,1adce6ef,4f3b3616,bb6d240e,d4bb7bd8,9880032b,21ddcdc9,5840adea,5fe17899,-1,55dd3565,cafb4e4d,ea9a246c,99f4f64c,0.020833333333333332,0.01932367149758454,0.0007093875620714117,0.19318181818181818,2.46253014136893e-05,0.004095710282388446,0.0012055455093429777,0.029197080291970802,0.0030152536360411493,0.4,0.05263157894736842,0.0,0.022049286640726327,-1,19,19,46,25,23,24,22,34,16,30
68fd1e64,ed3ebcd1,962f9151,051f5cad,25c83c98,fbad5c96,c5940251,0b153874,a73ee510,b1ced7c4,3f3796ef,5c2da29a,5667b6ce,07d13a8f,14ae7bf2,c7954082,27c07bd6,9cd2305d,21ddcdc9,5840adea,a165e24e,-1,32c7478e,d278603e,e8b83407,4e6f1778,0.13541666666666666,0.0002542588354945334,0.008867344525892645,0.22727272727272727,3.447542197916502e-05,0.0043112739814615214,0.023508137432188065,0.03467153284671533,0.049663001064207166,0.4,0.15789473684210525,0.010101010101010102,0.025940337224383915,-1,20,8,7,8,9,9,8,11,14,33
05db9164,0a519c5c,77f2f2e5,d16679b9,25c83c98,7e0ccccf,7848490d,0b153874,a73ee510,3b08e48b,a74169ca,9f32b866,1cf9c8dd,1adce6ef,123b2f29,31ca40b6,3486227d,2efa89c6,-1,-1,dfcfc3fa,-1,3a171ecb,aee52b6f,-1,-1,0.0,0.0003813882532418001,0.000827618822416647,0.125,0.002920560747663551,0.0034490191851692174,0.0012055455093429777,0.025547445255474453,0.002837885775097552,0.0,0.05263157894736842,0.020202020202020204,0.014267185473411154,-1,30,30,35,26,32,24,29,5,6,30
05db9164,c1384774,b00d1501,d16679b9,b2241560,fbad5c96,11d5a05b,5b392875,7cc72ec2,3b08e48b,71a572f0,e0d76380,0ae1463b,07d13a8f,022c81dc,1203a270,776ce399,8e8b535e,21ddcdc9,5840adea,73d06dde,78e2e389,be7c41b4,aee52b6f,ea9a246c,882f541d,0.0,0.003686753114670735,0.0015370063844880586,0.05681818181818182,0.23128575593765266,0.0,0.0006027727546714888,0.03102189781021898,0.023767293366441997,0.0,0.02631578947368421,0.0,0.022049286640726327,-1,44,44,45,49,47,47,45,34,37,47
05db9164,5368c225,e22844b2,fadd820a,25c83c98,fe6b92e5,8c2fedb1,51d76abe,a73ee510,3b08e48b,af763b4c,2a4ef823,d90d259c,07d13a8f,cbdbab51,eaead249,776ce399,a53934cb,-1,-1,71e3dba8,-1,b264a060,2cb8e5cc,-1,-1,0.0,0.017670989066870074,0.0004729250413809411,0.05681818181818182,0.02579549573686782,0.0,0.0006027727546714888,0.009124087591240875,0.0037247250798155373,0.0,0.02631578947368421,0.0,0.006485084306095979,-1,44,35,30,43,5,39,47,33,42,36
5a9ed9b0,421b43cd,2c2261fe,29998ed1,25c83c98,fe6b92e5,dda1fed2,37e4aa92,a73ee510,2a47dab8,7f8ffe57,6aaba33c,46f42a63,b28479f6,e1ac77f7,b041b04a,1e88c74f,2804effd,-1,-1,723b4dfd,78e2e389,3a171ecb,b34f3128,-1,-1,0.0,0.025298754131706076,0.0005911563017261764,0.022727272727272728,2.5610313470236873e-05,0.0,0.0006027727546714888,0.0036496350364963502,0.000354735721887194,0.0,0.02631578947368421,0.010101010101010102,0.0025940337224383916,-1,0,20,0,27,25,39,44,37,6,31
8cf07265,38d50e09,063a7a2f,f0997e9f,25c83c98,fbad5c96,7c589eda,0b153874,7cc72ec2,3b08e48b,4eddcd83,c9a1c938,f9074aef,07d13a8f,ee569ce2,e3e176d1,3486227d,582152eb,21ddcdc9,5840adea,6327f617,-1,3a171ecb,4e060229,001f3601,cfd96da1,0.0,0.17404017289600812,0.002128162686214235,0.03409090909090909,0.12113875273833351,0.0,0.0006027727546714888,0.032846715328467155,0.001241575026605179,0.0,0.02631578947368421,0.0,0.016861219195849545,-1,36,32,45,43,40,47,47,8,37,46
f473b8dc,aa157e5d,2fd2dd9c,0e833929,4cf72387,fe6b92e5,34ffc80f,64523cfa,a73ee510,42adcf15,9c50f4f2,4d470b3e,d9b4659c,dcd762ee,23cf85dc,e334d594,3486227d,b9f82cf2,-1,-1,b0ecb78f,-1,3a171ecb,4507844f,-1,-1,0.0,0.0002542588354945334,0.0,0.07954545454545454,0.017065333879686687,0.03578357404613063,0.0036166365280289334,0.0036496350364963502,0.03777935438098617,0.0,0.10526315789473684,0.010101010101010102,0.009079118028534372,-1,5,36,5,2,44,28,39,20,2,2
87552397,1550810c,7ddb58d3,971b9e1f,25c83c98,fe6b92e5,cc936bac,0b153874,a73ee510,886c48e9,3c264af5,6e2269a9,6c24bc52,b28479f6,465dad55,8f243987,e5ba7672,6e200add,21ddcdc9,5840adea,06b9b6ef,78e2e389,3a171ecb,3b425be9,010f6491,2fede552,0.06249999999999999,0.002415458937198067,0.0022463939465594703,0.2159090909090909,0.000559486848119021,0.019400732916576846,0.0036166365280289334,0.06934306569343066,0.01596310748492373,0.4,0.05263157894736842,0.010101010101010102,0.02464332036316472,-1,13,28,38,18,1,1,24,28,5,4
fbc55dae,4f25e98b,27e71f25,459e04e9,25c83c98,6f6d9be8,a0f3f4b3,0b153874,a73ee510,3b08e48b,2b31063f,21f0f48c,bcf6a386,f7c1b33f,286d9690,dabe2137,e5ba7672,7ef5affa,e5e1bbb7,a458ea53,c8dd02d9,-1,32c7478e,3fdb382b,001f3601,49d68486,0.0,0.0013984235952199337,0.0005911563017261764,0.022727272727272728,0.014894367307055836,0.027161026083207588,0.0006027727546714888,0.0036496350364963502,0.006207875133025896,0.0,0.02631578947368421,0.0,0.0025940337224383916,-1,29,27,39,31,29,39,21,30,34,28
05db9164,1cfdf714,0a00878c,192998db,25c83c98,7e0ccccf,6f441cf5,5b392875,7cc72ec2,f5073ae4,1054ae5c,f0f59e6e,d7ce3abd,b28479f6,d345b1a0,d7ac84c6,e5ba7672,e88ffc9d,55dd3565,a458ea53,8a24d4c7,-1,bcdee96c,33044299,cb079c2d,e1cc3a15,0.0,0.0002542588354945334,0.0005911563017261764,0.03409090909090909,0.5265224346345999,0.0,0.0006027727546714888,0.005474452554744526,0.000532103582830791,0.0,0.02631578947368421,0.0,0.0038910505836575876,-1,22,4,26,19,17,39,18,3,20,23
05db9164,207b2d81,8bd78c57,394ee067,25c83c98,6f6d9be8,283d5555,0b153874,a73ee510,3b08e48b,3d5fb018,e5f6b330,94172618,07d13a8f,0bf0feff,402a9036,e5ba7672,fa0643ee,21ddcdc9,b1252a9d,0094bc78,-1,32c7478e,29ece3ed,001f3601,402185f3,0.010416666666666666,0.006992117976099669,0.0,0.125,0.006452813982443145,0.02134080620823453,0.02109704641350211,0.021897810218978103,0.062078751330258954,0.2,0.2631578947368421,0.0,0.014267185473411154,-1,3,3,40,23,3,2,2,2,39,10
05db9164,287130e0,-1,-1,25c83c98,fe6b92e5,ce4f7f55,0b153874,a73ee510,23176e12,38f692a7,-1,6e5da64f,b28479f6,9efd8b77,-1,1e88c74f,891589e7,21ddcdc9,5840adea,-1,c9d4222a,32c7478e,-1,ea9a246c,2ddaef64,0.0,0.0001271294177472667,0.0,0.0,0.005699279759184253,0.0,0.0006027727546714888,0.0018248175182481751,0.000354735721887194,0.0,0.02631578947368421,0.0,0.0,-1,39,5,4,35,34,0,29,0,3,3
68fd1e64,e5fb1af3,cfc57a43,6a724007,25c83c98,7e0ccccf,af84702c,0b153874,a73ee510,5162b19c,7c430b79,0b61d433,7f0d7407,b28479f6,23287566,658aa6b7,e5ba7672,13145934,3b422a71,a458ea53,f2ee45cb,c9d4222a,3a171ecb,9fb5a9a2,e8b83407,bb4e2505,0.3229166666666667,0.0003813882532418001,0.013596594939702056,0.18181818181818182,0.0002432979779672503,0.004957965078680749,0.02591922845087402,0.06386861313868614,0.01365732529265697,0.4,0.15789473684210525,0.0,0.029831387808041503,-1,20,8,7,8,9,9,8,11,38,33
05db9164,38a947a1,26f13523,711c0624,384874ce,7e0ccccf,5e8b4856,0b153874,a73ee510,92e70d0f,e90cbbe1,2a3f3e3e,a4c7bffd,07d13a8f,ed1eab3c,367b7adf,07c540c4,bae38128,-1,-1,d20446d4,-1,3a171ecb,e83b649e,-1,-1,0.0,0.0003813882532418001,0.0007093875620714117,0.0,0.03185528990874848,0.0,0.0,0.009124087591240875,0.0,0.0,0.0,0.0,0.0,-1,34,33,36,48,46,36,0,37,40,36
05db9164,bc478804,8b943343,13508380,43b19349,fe6b92e5,d0bdaa98,0b153874,7cc72ec2,3b08e48b,dd6fc8cb,fb2a5396,ebd756bd,07d13a8f,0af7c64c,5d87e37e,2005abd1,65a2ac26,1d1eb838,a458ea53,c3711079,-1,32c7478e,45ab94c8,001f3601,c84c4aec,0.0,0.0017798118484617339,0.0007093875620714117,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,-1,31,0,15,27,0,37,0,37,0,31
05db9164,78ccd99e,eddce123,1aab3757,25c83c98,-1,2823fac6,0b153874,a73ee510,d7dc7379,eb94162a,9c16b0b9,871eb035,07d13a8f,162f3329,25376035,07c540c4,e7e991cb,21ddcdc9,b1252a9d,c960a377,-1,32c7478e,6cf3a800,46fbac64,42d56168,0.0,0.0001271294177472667,0.00035469378103570584,0.0,0.005030456572788451,0.0012933821944384565,0.0012055455093429777,0.0018248175182481751,0.001064207165661582,0.0,0.05263157894736842,0.0,0.0,-1,34,33,4,35,34,11,28,18,3,3
68fd1e64,09e68b86,aa8c1539,85dd697c,25c83c98,-1,045eef77,5b392875,a73ee510,cf9c4b61,e81438fc,d8c29807,f745e01e,8ceecbc8,d2f03b75,c64d548f,07c540c4,63cdbb21,cf99e5de,5840adea,5f957280,-1,32c7478e,1793a828,e8b83407,b7d9c3bc,0.0,0.001271294177472667,0.007685031922440293,0.125,0.009966351988148334,0.0043112739814615214,0.0024110910186859553,0.02372262773722628,0.002660517914153955,0.0,0.05263157894736842,0.0,0.01556420233463035,-1,33,33,37,5,36,24,7,35,13,33
f473b8dc,2796cdff,-1,-1,4cf72387,7e0ccccf,a0e559da,0b153874,a73ee510,3b08e48b,418037d7,-1,b0bfed6d,07d13a8f,beac2588,-1,27c07bd6,c3854c72,-1,-1,-1,ad3062eb,423fab69,-1,-1,-1,0.010416666666666666,0.0001271294177472667,0.0015370063844880586,0.23863636363636365,0.0014588028557469543,0.008838111661996119,0.07775768535262206,0.049270072992700725,0.08620078041858814,0.2,0.6052631578947368,0.0,0.028534370946822308,-1,2,2,11,3,2,3,4,4,32,35
87552397,403ea497,2cbec47f,3e2bfbda,25c83c98,fbad5c96,f970e59a,1f89b562,a73ee510,d8881c14,5adcba72,21a23bfe,5b6ee19d,07d13a8f,e3209fc2,587267a3,e5ba7672,a78bd508,21ddcdc9,5840adea,c2a93b37,-1,32c7478e,1793a828,e8b83407,2fede552,0.041666666666666664,0.00851767098906687,0.00035469378103570584,0.022727272727272728,0.0001733621219523727,0.0004311273981461522,0.0036166365280289334,0.020072992700729927,0.004434196523589925,0.6000000000000001,0.10526315789473684,0.0,0.0025940337224383916,-1,7,6,10,1,27,7,5,26,11,11
05db9164,38a947a1,60729b56,8af704a1,0942e0a7,7e0ccccf,320d5d46,0b153874,a73ee510,3b08e48b,94fb1def,eaf4513d,e8e7aace,07d13a8f,908b8bf4,995721d7,d4bb7bd8,4bc528ec,-1,-1,23cf403a,-1,3a171ecb,b550ee34,-1,-1,0.0,0.27726926010678865,0.0,0.0,0.021655490063198373,0.032550118560034494,0.0018083182640144665,0.0018248175182481751,0.0030152536360411493,0.0,0.05263157894736842,0.0,0.0,-1,36,40,24,43,40,5,30,17,41,36
8cf07265,9adf4cf9,2e76fb61,0b1ad9da,4cf72387,fe6b92e5,75dcaaca,0b153874,a73ee510,3b08e48b,8aabdae8,9886a0a7,edcf17ce,07d13a8f,2aaebd23,338c0d09,e5ba7672,c7dbecd5,-1,-1,60d2d691,-1,3a171ecb,90b6276f,-1,-1,0.0,0.03546910755148741,0.0,0.045454545454545456,0.00720930324187168,0.005389092476826902,0.004219409282700422,0.0072992700729927005,0.017559418233416103,0.0,0.05263157894736842,0.0,0.005188067444876783,-1,11,37,12,11,14,18,10,14,17,18
05db9164,287130e0,9b953c56,7be07df9,25c83c98,7e0ccccf,b45139de,0b153874,a73ee510,b655c293,7f90c133,6bca71b1,2b2a1789,07d13a8f,10040656,fb8ca891,d4bb7bd8,891589e7,21ddcdc9,b1252a9d,b1ae3ed2,-1,3a171ecb,3fdb382b,e8b83407,49d68486,0.010416666666666666,0.0010170353419781336,0.00035469378103570584,0.29545454545454547,0.002989511591621881,0.05712438025436516,0.0012055455093429777,0.0036496350364963502,0.04398722951401206,0.2,0.05263157894736842,0.0,0.05058365758754864,-1,32,31,27,30,31,42,36,38,19,30
05db9164,38a947a1,-1,-1,25c83c98,3bf701e7,49042125,062b5529,7cc72ec2,4624c4e8,ba1ff80a,-1,b95f83fa,b28479f6,0cfbc5df,-1,1e88c74f,be457d6e,-1,-1,-1,-1,bcdee96c,-1,-1,-1,0.0,0.0002542588354945334,0.003783400331047529,0.03409090909090909,0.04040223952341176,0.0,0.0006027727546714888,0.018248175182481754,0.0031926214969847464,0.0,0.02631578947368421,0.0,0.011673151750972763,-1,5,35,41,7,47,36,29,38,45,40
05db9164,09e68b86,466148db,d235dcb8,25c83c98,-1,b87f4a4a,0b153874,a73ee510,97d3ddaa,319687c9,bf7d85d2,62036f49,07d13a8f,36721ddc,1cb9e3c1,e5ba7672,5aed7436,04de9d96,b1252a9d,f4097ea8,-1,32c7478e,4f0948e6,e8b83407,61f8e249,0.0,0.0002542588354945334,0.0,0.0,0.004153795842461111,0.0002155636990730761,0.007233273056057866,0.0018248175182481751,0.000177367860943597,0.0,0.15789473684210525,0.0,0.0,-1,24,4,37,29,16,4,17,22,14,12
68fd1e64,4c2bc594,d032c263,c18be181,25c83c98,fe6b92e5,50631f06,1f89b562,a73ee510,3b08e48b,f25fe7e9,dfbb09fb,dd183b4c,8ceecbc8,7ac43a46,84898b2a,776ce399,bc48b783,-1,-1,0014c32a,c9d4222a,55dd3565,3b183c5c,-1,-1,0.0,0.002415458937198067,0.001655237644833294,0.06818181818181819,0.011501000772249451,0.0,0.0006027727546714888,0.01094890510948905,0.00478893224547712,0.0,0.02631578947368421,0.0,0.007782101167315174,-1,44,35,29,48,47,47,49,33,46,28
05db9164,bfdcfc4a,7ab2d691,327970ed,25c83c98,fe6b92e5,f970e59a,0b153874,a73ee510,b6900243,5adcba72,d3bac723,5b6ee19d,b28479f6,2ed5bdad,fc95dd4e,e5ba7672,ffd53157,21ddcdc9,b1252a9d,e3641ee4,-1,32c7478e,1793a828,e8b83407,779ff446,0.03125,0.003305364861428934,0.002482856467249941,0.125,1.970024113095144e-06,0.0006466910972192282,0.004219409282700422,0.03102189781021898,0.03795672224192976,0.4,0.07894736842105263,0.0,0.0038910505836575876,-1,10,15,7,21,28,14,46,23,13,33
5a9ed9b0,e112a9de,4e1c9eda,22504558,307e775a,fe6b92e5,ce4f7f55,c8ddd494,a73ee510,2ec4dbbb,38f692a7,23bc90a1,6e5da64f,1adce6ef,11da3cff,776f5665,07c540c4,a7cf409e,-1,-1,5a5953a2,-1,32c7478e,8f079aa5,-1,-1,0.0,0.0006356470887363335,0.0,0.03409090909090909,0.009324124127279317,0.011856003449019185,0.0024110910186859553,0.009124087591240875,0.007804185881518269,0.0,0.07894736842105263,0.0,0.0038910505836575876,-1,33,34,5,22,35,6,30,32,7,8
8cf07265,80e26c9b,7cfa4e37,99944ac5,25c83c98,7e0ccccf,08e57a96,0b153874,a73ee510,fbbf2c95,7c430b79,52fd06e6,7f0d7407,07d13a8f,f3635baf,fb8600df,3486227d,f54016b9,21ddcdc9,b1252a9d,dc531dab,-1,3a171ecb,2bb26daa,e8b83407,87d8715a,0.0,0.0002542588354945334,0.001300543863797588,0.05681818181818182,0.0019000882570802667,0.04763957749514982,0.0006027727546714888,0.01094890510948905,0.011174175239446612,0.0,0.02631578947368421,0.0,0.009079118028534372,-1,30,9,34,30,6,47,37,8,24,29
05db9164,38a947a1,b1b6f323,be4cb064,25c83c98,7e0ccccf,285ee98d,0b153874,a73ee510,c1bba512,30b2881b,d28c687a,b2e5689c,b28479f6,90af1d37,f2a191bd,e5ba7672,c9da8737,-1,-1,5911ddcb,c9d4222a,32c7478e,1335030a,-1,-1,0.010416666666666666,0.02288329519450801,0.00449278789311894,0.19318181818181818,2.1670265244046586e-05,0.05044190558309981,0.023508137432188065,0.06751824817518248,0.03281305427456545,0.2,0.18421052631578946,0.010101010101010102,0.007782101167315174,-1,3,3,32,18,3,15,4,36,44,39
05db9164,3e50afd4,c88e4dd9,95125f0b,25c83c98,fe6b92e5,ed8893c3,bb170c38,a73ee510,3b08e48b,43113bd0,e8d7937e,10cccf24,07d13a8f,c633f268,b5d82b8f,07c540c4,7eb5f96b,21ddcdc9,5840adea,703d8ad8,ad3062eb,c7dc6720,f0f5931e,e8b83407,02ad7ae7,0.0,0.0002542588354945334,0.00035469378103570584,0.022727272727272728,0.015662676711162945,0.018322914421211468,0.0012055455093429777,0.0036496350364963502,0.024476764810216385,0.0,0.05263157894736842,0.0,0.0025940337224383916,-1,34,34,30,7,5,41,32,40,40,27
68fd1e64,8ab240be,55ef0c4a,94af87d4,25c83c98,7e0ccccf,6d0ca8d7,0b153874,a73ee510,afe4ade4,6939835e,72593ff4,dc1d72e4,b28479f6,55ea1fa2,94dee6cc,3486227d,ca533012,21ddcdc9,5840adea,c5533f21,c9d4222a,32c7478e,73cec032,445bbe3b,984e0db0,0.010416666666666666,0.0003813882532418001,0.006857413100023645,0.26136363636363635,0.00187841799183622,0.022849752101746064,0.0036166365280289334,0.0510948905109489,0.07307555870876196,0.2,0.07894736842105263,0.010101010101010102,0.031128404669260697,-1,30,9,38,15,6,43,41,20,33,39
64e77ae7,38a947a1,1fbcbaeb,6bb27684,25c83c98,6f6d9be8,d9aa9d97,0b153874,7cc72ec2,3b08e48b,6e647667,47fedcb6,85dbe138,b28479f6,50340d14,7c4d8e0e,2005abd1,5b22094b,-1,-1,7349a0a1,-1,32c7478e,42bf52c5,-1,-1,0.0,0.02860411899313501,0.0007093875620714117,0.03409090909090909,0.0,0.0,0.0006027727546714888,0.005474452554744526,0.000532103582830791,0.0,0.02631578947368421,0.0,0.0038910505836575876,-1,18,25,20,27,25,34,44,6,25,31
05db9164,5dac953d,d032c263,c18be181,4cf72387,fbad5c96,1cb331ef,0b153874,a73ee510,88326e14,cdca587b,dfbb09fb,75b05ddf,1adce6ef,24018110,84898b2a,e5ba7672,539ccba3,-1,-1,0014c32a,c9d4222a,423fab69,3b183c5c,-1,-1,0.0,0.008644800406814136,0.00035469378103570584,0.03409090909090909,0.03132239838615624,0.01875404181935762,0.0006027727546714888,0.005474452554744526,0.018446257538134087,0.0,0.02631578947368421,0.0,0.0038910505836575876,-1,11,13,30,31,28,17,10,16,34,36
05db9164,80e26c9b,74e1a23a,9a6888fb,25c83c98,7e0ccccf,1b2007fe,0b153874,a73ee510,61c284b6,6c07e306,fb8fab62,1cd94349,b28479f6,4c1df281,c6b1e1b2,1e88c74f,f54016b9,21ddcdc9,5840adea,99c09e97,-1,32c7478e,335a6a1e,e8b83407,877c5de5,0.0,0.0017798118484617339,0.006857413100023645,0.28409090909090906,0.0003378591353958172,0.0,0.0006027727546714888,0.0510948905109489,0.004966300106420717,0.0,0.02631578947368421,0.0,0.0324254215304799,-1,31,19,17,17,30,23,48,42,43,7
